date,stock,symbol,sentence,traded,reason
2026-04-22,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-04-23,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-19,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-06-22,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-30,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-07-01,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-02,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-03,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-07-06,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-07,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-08,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-09,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-07-10,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-13,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-14,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-07-15,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-16,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-17,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-07-20,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-21,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-22,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-23,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-07-27,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-28,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-29,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-07-30,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-31,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-03,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-04,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-05,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-06,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-07,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-10,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-11,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-12,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-13,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-14,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-17,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-08-18,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-19,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-20,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-21,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-24,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-08-25,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-26,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-27,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-28,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-01,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-09-02,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-03,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-11,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-12,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-13,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-16,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-17,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-18,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-19,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-20,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-23,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-24,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-25,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-27,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-30,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-09,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-10,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-13,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-14,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-15,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-16,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-17,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-20,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-21,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-22,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-23,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-24,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-27,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-28,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-29,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-30,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-07-31,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-03,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-04,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-05,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-06,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-07,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-10,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-11,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-12,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-13,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-14,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-17,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-18,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-19,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-20,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-21,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-24,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-25,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-26,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-27,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-28,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-31,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-01,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-02,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-03,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-04,1304833,ETERNAL,"ETERNAL, daily: when trend strength (ADX) is between 30 and 50 → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-14,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-17,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-19,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-20,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-21,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-24,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-25,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-26,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-27,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-28,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-08-31,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-01,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-02,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-03,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-04,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-09-08,1304833,ETERNAL,"ETERNAL, daily: when VWAP is in its highest 20% → it tends to go UP over the next 20 days.",False,stock already has a position
